loss,custom_accuracy,val_loss,val_custom_accuracy
0.5151855945587158,0.6907995343208313,0.8048567175865173,0.6707765460014343
0.5101292729377747,0.6987731456756592,0.8308377861976624,0.656628429889679
0.5090747475624084,0.7006864547729492,0.8232475519180298,0.6772438883781433
0.5085425972938538,0.701698362827301,0.831290602684021,0.6614052057266235
0.5082104802131653,0.7021467685699463,0.8299603462219238,0.6799796223640442
0.5079639554023743,0.702515184879303,0.8007839322090149,0.670014500617981
0.5077651739120483,0.7027671933174133,0.8303114175796509,0.6601699590682983
0.5075964331626892,0.7030203342437744,0.8416986465454102,0.6796050667762756
